Stock Price,Strike Price,Maturity,Dividends,Volatility,Risk-free,Call Price
130.12,70.0,0.5400202170000253,0.0264,0.2742,0.0088,40.6
130.12,75.0,0.5400202170000253,0.0264,0.2742,0.0088,36.0
130.12,80.0,0.5400202170000253,0.0264,0.2742,0.0088,55.7
130.12,85.0,0.5400202170000253,0.0264,0.2742,0.0088,58.5
130.12,87.5,0.5400202170000253,0.0264,0.2742,0.0088,38.3
130.12,90.0,0.5400202170000253,0.0264,0.2742,0.0088,36.6
130.12,92.5,0.5400202170000253,0.0264,0.2742,0.0088,36.0
130.12,95.0,0.5400202170000253,0.0264,0.2742,0.0088,40.9
130.12,97.5,0.5400202170000253,0.0264,0.2742,0.0088,35.9
130.12,100.0,0.5400202170000253,0.0264,0.2742,0.0088,32.5
130.12,105.0,0.5400202170000253,0.0264,0.2742,0.0088,26.1
130.12,110.0,0.5400202170000253,0.0264,0.2742,0.0088,23.8
130.12,115.0,0.5400202170000253,0.0264,0.2742,0.0088,20.2
130.12,120.0,0.5400202170000253,0.0264,0.2742,0.0088,16.6
130.12,125.0,0.5400202170000253,0.0264,0.2742,0.0088,13.4
130.12,130.0,0.5400202170000253,0.0264,0.2742,0.0088,10.5
130.12,135.0,0.5400202170000253,0.0264,0.2742,0.0088,8.0
130.12,140.0,0.5400202170000253,0.0264,0.2742,0.0088,6.0
130.12,145.0,0.5400202170000253,0.0264,0.2742,0.0088,4.4
130.12,150.0,0.5400202170000253,0.0264,0.2742,0.0088,3.1
130.12,155.0,0.5400202170000253,0.0264,0.2742,0.0088,1.35
130.12,160.0,0.5400202170000253,0.0264,0.2742,0.0088,2.0
130.12,165.0,0.5400202170000253,0.0264,0.2742,0.0088,0.9
130.12,170.0,0.5400202170000253,0.0264,0.2742,0.0088,0.8
130.12,175.0,0.5400202170000253,0.0264,0.2742,0.0088,1.35
130.12,180.0,0.5400202170000253,0.0264,0.2742,0.0088,0.5
130.12,185.0,0.5400202170000253,0.0264,0.2742,0.0088,1.4
130.12,190.0,0.5400202170000253,0.0264,0.2742,0.0088,0.5
130.12,195.0,0.5400202170000253,0.0264,0.2742,0.0088,0.35
130.12,200.0,0.5400202170000253,0.0264,0.2742,0.0088,0.75
130.12,90.0,0.9424842827084442,0.0264,0.2742,0.0088,43.2
130.12,95.0,0.9424842827084442,0.0264,0.2742,0.0088,38.7
130.12,100.0,0.9424842827084442,0.0264,0.2742,0.0088,34.6
130.12,130.0,0.9424842827084442,0.0264,0.2742,0.0088,14.2
130.12,140.0,0.9424842827084442,0.0264,0.2742,0.0088,9.6
130.12,145.0,0.9424842827084442,0.0264,0.2742,0.0088,7.8
130.12,150.0,0.9424842827084442,0.0264,0.2742,0.0088,6.3
130.12,155.0,0.9424842827084442,0.0264,0.2742,0.0088,5.3
130.12,55.0,1.5365979035161101,0.0264,0.2742,0.0088,75.0
130.12,65.0,1.5365979035161101,0.0264,0.2742,0.0088,61.2
130.12,70.0,1.5365979035161101,0.0264,0.2742,0.0088,73.9
130.12,75.0,1.5365979035161101,0.0264,0.2742,0.0088,56.5
130.12,80.0,1.5365979035161101,0.0264,0.2742,0.0088,48.5
130.12,85.0,1.5365979035161101,0.0264,0.2742,0.0088,59.0
130.12,90.0,1.5365979035161101,0.0264,0.2742,0.0088,53.5
130.12,95.0,1.5365979035161101,0.0264,0.2742,0.0088,40.6
130.12,100.0,1.5365979035161101,0.0264,0.2742,0.0088,36.7
130.12,105.0,1.5365979035161101,0.0264,0.2742,0.0088,35.2
130.12,110.0,1.5365979035161101,0.0264,0.2742,0.0088,29.8
130.12,115.0,1.5365979035161101,0.0264,0.2742,0.0088,26.6
130.12,120.0,1.5365979035161101,0.0264,0.2742,0.0088,33.9
130.12,125.0,1.5365979035161101,0.0264,0.2742,0.0088,24.0
130.12,130.0,1.5365979035161101,0.0264,0.2742,0.0088,18.2
130.12,135.0,1.5365979035161101,0.0264,0.2742,0.0088,12.2
130.12,140.0,1.5365979035161101,0.0264,0.2742,0.0088,9.7
130.12,145.0,1.5365979035161101,0.0264,0.2742,0.0088,10.1
130.12,150.0,1.5365979035161101,0.0264,0.2742,0.0088,10.1
130.12,155.0,1.5365979035161101,0.0264,0.2742,0.0088,8.6
130.12,160.0,1.5365979035161101,0.0264,0.2742,0.0088,7.1
130.12,165.0,1.5365979035161101,0.0264,0.2742,0.0088,5.1
130.12,170.0,1.5365979035161101,0.0264,0.2742,0.0088,5.6
130.12,175.0,1.5365979035161101,0.0264,0.2742,0.0088,6.3
130.12,180.0,1.5365979035161101,0.0264,0.2742,0.0088,5.4
130.12,190.0,1.5365979035161101,0.0264,0.2742,0.0088,4.7
130.12,195.0,1.5365979035161101,0.0264,0.2742,0.0088,2.75
130.12,210.0,1.5365979035161101,0.0264,0.2742,0.0088,0.95
58.39,52.5,0.022566418232058204,0.029500000000000002,0.2548,0.0088,6.8
58.39,55.0,0.022566418232058204,0.029500000000000002,0.2548,0.0088,3.8
58.39,57.5,0.022566418232058204,0.029500000000000002,0.2548,0.0088,1.6
58.39,60.0,0.022566418232058204,0.029500000000000002,0.2548,0.0088,0.4
58.39,62.5,0.022566418232058204,0.029500000000000002,0.2548,0.0088,0.25
58.39,65.0,0.022566418232058204,0.029500000000000002,0.2548,0.0088,0.25
58.39,67.5,0.022566418232058204,0.029500000000000002,0.2548,0.0088,0.25
58.39,70.0,0.022566418232058204,0.029500000000000002,0.2548,0.0088,4.1
58.39,75.0,0.022566418232058204,0.029500000000000002,0.2548,0.0088,4.8
58.39,85.0,0.022566418232058204,0.029500000000000002,0.2548,0.0088,0.15
58.39,50.0,0.11839119578168175,0.029500000000000002,0.2548,0.0088,9.7
58.39,57.5,0.11839119578168175,0.029500000000000002,0.2548,0.0088,2.45
58.39,62.5,0.11839119578168175,0.029500000000000002,0.2548,0.0088,0.55
58.39,65.0,0.11839119578168175,0.029500000000000002,0.2548,0.0088,0.25
58.39,50.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,11.1
58.39,55.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,5.3
58.39,57.5,0.2908757953710041,0.029500000000000002,0.2548,0.0088,3.6
58.39,60.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,2.4
58.39,62.5,0.2908757953710041,0.029500000000000002,0.2548,0.0088,1.45
58.39,65.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,0.85
58.39,67.5,0.2908757953710041,0.029500000000000002,0.2548,0.0088,4.8
58.39,70.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,0.25
58.39,72.5,0.2908757953710041,0.029500000000000002,0.2548,0.0088,2.25
58.39,75.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,1.7
58.39,80.0,0.2908757953710041,0.029500000000000002,0.2548,0.0088,3.3
58.39,55.0,0.5400202170000253,0.029500000000000002,0.2548,0.0088,8.5
58.39,57.5,0.5400202170000253,0.029500000000000002,0.2548,0.0088,4.8
58.39,62.5,0.5400202170000253,0.029500000000000002,0.2548,0.0088,2.55
58.39,65.0,0.5400202170000253,0.029500000000000002,0.2548,0.0088,1.8
58.39,67.5,0.5400202170000253,0.029500000000000002,0.2548,0.0088,4.8
100.15,90.0,0.022566418232058204,0.0163,0.3709,0.0088,12.1
100.15,95.0,0.022566418232058204,0.0163,0.3709,0.0088,7.5
100.15,100.0,0.022566418232058204,0.0163,0.3709,0.0088,2.7
100.15,105.0,0.022566418232058204,0.0163,0.3709,0.0088,2.7
100.15,110.0,0.022566418232058204,0.0163,0.3709,0.0088,1.95
100.15,115.0,0.022566418232058204,0.0163,0.3709,0.0088,1.8
100.15,130.0,0.022566418232058204,0.0163,0.3709,0.0088,1.75
100.15,100.0,0.11839119578168175,0.0163,0.3709,0.0088,5.6
100.15,105.0,0.11839119578168175,0.0163,0.3709,0.0088,3.4
100.15,105.0,0.1950510178213806,0.0163,0.3709,0.0088,4.4
100.15,110.0,0.1950510178213806,0.0163,0.3709,0.0088,3.0
100.15,115.0,0.1950510178213806,0.0163,0.3709,0.0088,3.5
100.15,120.0,0.1950510178213806,0.0163,0.3709,0.0088,5.4
100.15,125.0,0.1950510178213806,0.0163,0.3709,0.0088,2.7
100.15,130.0,0.1950510178213806,0.0163,0.3709,0.0088,2.8
100.15,135.0,0.1950510178213806,0.0163,0.3709,0.0088,4.8
100.15,140.0,0.1950510178213806,0.0163,0.3709,0.0088,4.8
100.15,150.0,0.1950510178213806,0.0163,0.3709,0.0088,2.5
100.15,100.0,0.4441954394504018,0.0163,0.3709,0.0088,8.6
100.15,105.0,0.4441954394504018,0.0163,0.3709,0.0088,7.8
100.15,115.0,0.4441954394504018,0.0163,0.3709,0.0088,9.6
100.15,120.0,0.4441954394504018,0.0163,0.3709,0.0088,5.0
100.15,125.0,0.4441954394504018,0.0163,0.3709,0.0088,4.0
100.15,130.0,0.4441954394504018,0.0163,0.3709,0.0088,4.7
100.15,135.0,0.4441954394504018,0.0163,0.3709,0.0088,4.9
245.14,225.0,0.003377950160975486,0.0315,0.253,0.0088,21.55
245.14,235.0,0.003377950160975486,0.0315,0.253,0.0088,11.75
245.14,237.5,0.003377950160975486,0.0315,0.253,0.0088,9.2
245.14,240.0,0.003377950160975486,0.0315,0.253,0.0088,6.65
245.14,242.5,0.003377950160975486,0.0315,0.253,0.0088,4.25
245.14,245.0,0.003377950160975486,0.0315,0.253,0.0088,2.29
245.14,247.5,0.003377950160975486,0.0315,0.253,0.0088,1.04
245.14,250.0,0.003377950160975486,0.0315,0.253,0.0088,0.54
245.14,252.5,0.003377950160975486,0.0315,0.253,0.0088,0.3
245.14,255.0,0.003377950160975486,0.0315,0.253,0.0088,0.51
245.14,257.5,0.003377950160975486,0.0315,0.253,0.0088,0.2
245.14,260.0,0.003377950160975486,0.0315,0.253,0.0088,0.06
245.14,265.0,0.003377950160975486,0.0315,0.253,0.0088,1.82
245.14,270.0,0.003377950160975486,0.0315,0.253,0.0088,2.13
245.14,275.0,0.003377950160975486,0.0315,0.253,0.0088,2.13
245.14,330.0,0.003377950160975486,0.0315,0.253,0.0088,0.05
245.14,105.0,0.022542905670900195,0.0315,0.253,0.0088,137.2
245.14,110.0,0.022542905670900195,0.0315,0.253,0.0088,132.45
245.14,115.0,0.022542905670900195,0.0315,0.253,0.0088,127.3
245.14,150.0,0.022542905670900195,0.0315,0.253,0.0088,92.95
245.14,155.0,0.022542905670900195,0.0315,0.253,0.0088,87.45
245.14,160.0,0.022542905670900195,0.0315,0.253,0.0088,76.5
245.14,175.0,0.022542905670900195,0.0315,0.253,0.0088,68.0
245.14,180.0,0.022542905670900195,0.0315,0.253,0.0088,66.85
245.14,190.0,0.022542905670900195,0.0315,0.253,0.0088,52.8
245.14,195.0,0.022542905670900195,0.0315,0.253,0.0088,47.75
245.14,200.0,0.022542905670900195,0.0315,0.253,0.0088,46.8
245.14,205.0,0.022542905670900195,0.0315,0.253,0.0088,46.6
245.14,210.0,0.022542905670900195,0.0315,0.253,0.0088,36.15
245.14,215.0,0.022542905670900195,0.0315,0.253,0.0088,31.1
245.14,220.0,0.022542905670900195,0.0315,0.253,0.0088,26.8
245.14,222.5,0.022542905670900195,0.0315,0.253,0.0088,23.65
245.14,225.0,0.022542905670900195,0.0315,0.253,0.0088,21.35
245.14,227.5,0.022542905670900195,0.0315,0.253,0.0088,18.65
245.14,230.0,0.022542905670900195,0.0315,0.253,0.0088,16.2
245.14,232.5,0.022542905670900195,0.0315,0.253,0.0088,14.75
245.14,235.0,0.022542905670900195,0.0315,0.253,0.0088,11.65
245.14,237.5,0.022542905670900195,0.0315,0.253,0.0088,9.25
245.14,240.0,0.022542905670900195,0.0315,0.253,0.0088,7.2
245.14,242.5,0.022542905670900195,0.0315,0.253,0.0088,5.35
245.14,245.0,0.022542905670900195,0.0315,0.253,0.0088,3.8
245.14,247.5,0.022542905670900195,0.0315,0.253,0.0088,2.53
245.14,250.0,0.022542905670900195,0.0315,0.253,0.0088,1.62
245.14,252.5,0.022542905670900195,0.0315,0.253,0.0088,0.93
245.14,255.0,0.022542905670900195,0.0315,0.253,0.0088,0.5
245.14,257.5,0.022542905670900195,0.0315,0.253,0.0088,0.28
245.14,260.0,0.022542905670900195,0.0315,0.253,0.0088,0.49
245.14,265.0,0.022542905670900195,0.0315,0.253,0.0088,0.27
245.14,270.0,0.022542905670900195,0.0315,0.253,0.0088,0.25
245.14,275.0,0.022542905670900195,0.0315,0.253,0.0088,0.72
245.14,280.0,0.022542905670900195,0.0315,0.253,0.0088,0.51
245.14,285.0,0.022542905670900195,0.0315,0.253,0.0088,0.57
245.14,290.0,0.022542905670900195,0.0315,0.253,0.0088,0.51
245.14,295.0,0.022542905670900195,0.0315,0.253,0.0088,0.45
245.14,300.0,0.022542905670900195,0.0315,0.253,0.0088,0.7
245.14,350.0,0.022542905670900195,0.0315,0.253,0.0088,0.05
245.14,235.0,0.0417078611808249,0.0315,0.253,0.0088,12.4
245.14,240.0,0.0417078611808249,0.0315,0.253,0.0088,8.3
245.14,245.0,0.0417078611808249,0.0315,0.253,0.0088,4.9
245.14,250.0,0.0417078611808249,0.0315,0.253,0.0088,2.71
245.14,255.0,0.0417078611808249,0.0315,0.253,0.0088,1.33
245.14,260.0,0.0417078611808249,0.0315,0.253,0.0088,0.74
245.14,265.0,0.0417078611808249,0.0315,0.253,0.0088,2.1
245.14,270.0,0.0417078611808249,0.0315,0.253,0.0088,1.75
245.14,225.0,0.060872816690749613,0.0315,0.253,0.0088,22.95
245.14,235.0,0.060872816690749613,0.0315,0.253,0.0088,13.9
245.14,240.0,0.060872816690749613,0.0315,0.253,0.0088,9.7
245.14,245.0,0.060872816690749613,0.0315,0.253,0.0088,7.45
245.14,250.0,0.060872816690749613,0.0315,0.253,0.0088,3.7
245.14,255.0,0.060872816690749613,0.0315,0.253,0.0088,2.19
245.14,260.0,0.060872816690749613,0.0315,0.253,0.0088,1.36
245.14,265.0,0.060872816690749613,0.0315,0.253,0.0088,1.1
245.14,270.0,0.060872816690749613,0.0315,0.253,0.0088,2.33
245.14,235.0,0.08003777220067432,0.0315,0.253,0.0088,14.9
245.14,240.0,0.08003777220067432,0.0315,0.253,0.0088,12.0
245.14,245.0,0.08003777220067432,0.0315,0.253,0.0088,8.0
245.14,250.0,0.08003777220067432,0.0315,0.253,0.0088,5.65
245.14,255.0,0.08003777220067432,0.0315,0.253,0.0088,3.8
245.14,260.0,0.08003777220067432,0.0315,0.253,0.0088,2.4
245.14,265.0,0.08003777220067432,0.0315,0.253,0.0088,2.36
245.14,270.0,0.08003777220067432,0.0315,0.253,0.0088,2.6
245.14,240.0,0.09920272771059903,0.0315,0.253,0.0088,12.75
245.14,245.0,0.09920272771059903,0.0315,0.253,0.0088,8.75
245.14,255.0,0.09920272771059903,0.0315,0.253,0.0088,5.05
245.14,260.0,0.09920272771059903,0.0315,0.253,0.0088,4.3
245.14,190.0,0.11836768322052374,0.0315,0.253,0.0088,57.55
245.14,215.0,0.11836768322052374,0.0315,0.253,0.0088,33.45
245.14,220.0,0.11836768322052374,0.0315,0.253,0.0088,28.85
245.14,225.0,0.11836768322052374,0.0315,0.253,0.0088,24.2
245.14,230.0,0.11836768322052374,0.0315,0.253,0.0088,19.7
245.14,235.0,0.11836768322052374,0.0315,0.253,0.0088,15.55
245.14,240.0,0.11836768322052374,0.0315,0.253,0.0088,12.0
245.14,245.0,0.11836768322052374,0.0315,0.253,0.0088,8.9
245.14,250.0,0.11836768322052374,0.0315,0.253,0.0088,6.55
245.14,255.0,0.11836768322052374,0.0315,0.253,0.0088,5.25
245.14,260.0,0.11836768322052374,0.0315,0.253,0.0088,2.91
245.14,265.0,0.11836768322052374,0.0315,0.253,0.0088,1.81
245.14,270.0,0.11836768322052374,0.0315,0.253,0.0088,1.11
245.14,275.0,0.11836768322052374,0.0315,0.253,0.0088,2.65
245.14,285.0,0.11836768322052374,0.0315,0.253,0.0088,2.41
245.14,300.0,0.11836768322052374,0.0315,0.253,0.0088,2.3
245.14,305.0,0.11836768322052374,0.0315,0.253,0.0088,2.28
245.14,310.0,0.11836768322052374,0.0315,0.253,0.0088,2.27
245.14,315.0,0.11836768322052374,0.0315,0.253,0.0088,2.27
245.14,320.0,0.11836768322052374,0.0315,0.253,0.0088,2.26
245.14,325.0,0.11836768322052374,0.0315,0.253,0.0088,2.25
245.14,330.0,0.11836768322052374,0.0315,0.253,0.0088,2.25
245.14,190.0,0.19502750526022258,0.0315,0.253,0.0088,57.5
245.14,195.0,0.19502750526022258,0.0315,0.253,0.0088,49.2
245.14,200.0,0.19502750526022258,0.0315,0.253,0.0088,47.55
245.14,215.0,0.19502750526022258,0.0315,0.253,0.0088,33.4
245.14,220.0,0.19502750526022258,0.0315,0.253,0.0088,28.95
245.14,225.0,0.19502750526022258,0.0315,0.253,0.0088,24.5
245.14,230.0,0.19502750526022258,0.0315,0.253,0.0088,20.6
245.14,235.0,0.19502750526022258,0.0315,0.253,0.0088,16.95
245.14,240.0,0.19502750526022258,0.0315,0.253,0.0088,13.5
245.14,245.0,0.19502750526022258,0.0315,0.253,0.0088,10.7
245.14,250.0,0.19502750526022258,0.0315,0.253,0.0088,8.0
245.14,255.0,0.19502750526022258,0.0315,0.253,0.0088,5.85
245.14,260.0,0.19502750526022258,0.0315,0.253,0.0088,4.3
245.14,265.0,0.19502750526022258,0.0315,0.253,0.0088,3.05
245.14,270.0,0.19502750526022258,0.0315,0.253,0.0088,2.56
245.14,275.0,0.19502750526022258,0.0315,0.253,0.0088,2.91
245.14,280.0,0.19502750526022258,0.0315,0.253,0.0088,1.5
245.14,285.0,0.19502750526022258,0.0315,0.253,0.0088,1.43
245.14,290.0,0.19502750526022258,0.0315,0.253,0.0088,1.14
245.14,295.0,0.19502750526022258,0.0315,0.253,0.0088,1.19
245.14,300.0,0.19502750526022258,0.0315,0.253,0.0088,1.02
245.14,305.0,0.19502750526022258,0.0315,0.253,0.0088,1.01
245.14,310.0,0.19502750526022258,0.0315,0.253,0.0088,0.94
245.14,315.0,0.19502750526022258,0.0315,0.253,0.0088,1.01
245.14,320.0,0.19502750526022258,0.0315,0.253,0.0088,1.01
245.14,120.0,0.2908522828098461,0.0315,0.253,0.0088,126.9
245.14,160.0,0.2908522828098461,0.0315,0.253,0.0088,84.2
245.14,180.0,0.2908522828098461,0.0315,0.253,0.0088,56.8
245.14,190.0,0.2908522828098461,0.0315,0.253,0.0088,54.45
245.14,200.0,0.2908522828098461,0.0315,0.253,0.0088,57.6
245.14,210.0,0.2908522828098461,0.0315,0.253,0.0088,38.95
245.14,215.0,0.2908522828098461,0.0315,0.253,0.0088,34.6
245.14,220.0,0.2908522828098461,0.0315,0.253,0.0088,30.25
245.14,225.0,0.2908522828098461,0.0315,0.253,0.0088,25.95
245.14,230.0,0.2908522828098461,0.0315,0.253,0.0088,22.15
245.14,235.0,0.2908522828098461,0.0315,0.253,0.0088,18.3
245.14,240.0,0.2908522828098461,0.0315,0.253,0.0088,15.15
245.14,245.0,0.2908522828098461,0.0315,0.253,0.0088,12.2
245.14,250.0,0.2908522828098461,0.0315,0.253,0.0088,9.85
245.14,255.0,0.2908522828098461,0.0315,0.253,0.0088,7.65
245.14,260.0,0.2908522828098461,0.0315,0.253,0.0088,5.9
245.14,265.0,0.2908522828098461,0.0315,0.253,0.0088,4.5
245.14,270.0,0.2908522828098461,0.0315,0.253,0.0088,3.25
245.14,275.0,0.2908522828098461,0.0315,0.253,0.0088,2.84
245.14,280.0,0.2908522828098461,0.0315,0.253,0.0088,2.87
245.14,285.0,0.2908522828098461,0.0315,0.253,0.0088,1.24
245.14,290.0,0.2908522828098461,0.0315,0.253,0.0088,1.05
245.14,295.0,0.2908522828098461,0.0315,0.253,0.0088,2.23
245.14,300.0,0.2908522828098461,0.0315,0.253,0.0088,0.98
245.14,305.0,0.2908522828098461,0.0315,0.253,0.0088,1.36
245.14,310.0,0.2908522828098461,0.0315,0.253,0.0088,1.62
245.14,315.0,0.2908522828098461,0.0315,0.253,0.0088,1.18
245.14,320.0,0.2908522828098461,0.0315,0.253,0.0088,1.06
245.14,330.0,0.2908522828098461,0.0315,0.253,0.0088,0.91
245.14,225.0,0.36751210484954494,0.0315,0.253,0.0088,28.8
245.14,235.0,0.36751210484954494,0.0315,0.253,0.0088,20.85
245.14,240.0,0.36751210484954494,0.0315,0.253,0.0088,17.6
245.14,245.0,0.36751210484954494,0.0315,0.253,0.0088,14.7
245.14,250.0,0.36751210484954494,0.0315,0.253,0.0088,12.05
245.14,255.0,0.36751210484954494,0.0315,0.253,0.0088,9.95
245.14,260.0,0.36751210484954494,0.0315,0.253,0.0088,7.95
245.14,265.0,0.36751210484954494,0.0315,0.253,0.0088,7.05
245.14,270.0,0.36751210484954494,0.0315,0.253,0.0088,5.3
245.14,275.0,0.36751210484954494,0.0315,0.253,0.0088,4.25
245.14,280.0,0.36751210484954494,0.0315,0.253,0.0088,3.25
245.14,285.0,0.36751210484954494,0.0315,0.253,0.0088,2.6
245.14,290.0,0.36751210484954494,0.0315,0.253,0.0088,2.04
245.14,295.0,0.36751210484954494,0.0315,0.253,0.0088,2.03
245.14,300.0,0.36751210484954494,0.0315,0.253,0.0088,1.92
245.14,305.0,0.36751210484954494,0.0315,0.253,0.0088,1.68
245.14,310.0,0.36751210484954494,0.0315,0.253,0.0088,1.52
245.14,315.0,0.36751210484954494,0.0315,0.253,0.0088,0.89
245.14,320.0,0.36751210484954494,0.0315,0.253,0.0088,1.49
245.14,330.0,0.36751210484954494,0.0315,0.253,0.0088,1.26
245.14,340.0,0.36751210484954494,0.0315,0.253,0.0088,1.1
245.14,105.0,0.5399967044388674,0.0315,0.253,0.0088,137.75
245.14,110.0,0.5399967044388674,0.0315,0.253,0.0088,126.6
245.14,115.0,0.5399967044388674,0.0315,0.253,0.0088,127.9
245.14,120.0,0.5399967044388674,0.0315,0.253,0.0088,122.8
245.14,125.0,0.5399967044388674,0.0315,0.253,0.0088,121.4
245.14,130.0,0.5399967044388674,0.0315,0.253,0.0088,97.5
245.14,135.0,0.5399967044388674,0.0315,0.253,0.0088,79.2
245.14,140.0,0.5399967044388674,0.0315,0.253,0.0088,103.25
245.14,145.0,0.5399967044388674,0.0315,0.253,0.0088,110.6
245.14,150.0,0.5399967044388674,0.0315,0.253,0.0088,94.1
245.14,155.0,0.5399967044388674,0.0315,0.253,0.0088,88.8
245.14,160.0,0.5399967044388674,0.0315,0.253,0.0088,87.9
245.14,165.0,0.5399967044388674,0.0315,0.253,0.0088,86.2
245.14,170.0,0.5399967044388674,0.0315,0.253,0.0088,77.8
245.14,175.0,0.5399967044388674,0.0315,0.253,0.0088,77.45
245.14,180.0,0.5399967044388674,0.0315,0.253,0.0088,65.65
245.14,185.0,0.5399967044388674,0.0315,0.253,0.0088,62.0
245.14,190.0,0.5399967044388674,0.0315,0.253,0.0088,59.55
245.14,195.0,0.5399967044388674,0.0315,0.253,0.0088,65.0
245.14,200.0,0.5399967044388674,0.0315,0.253,0.0088,50.3
245.14,205.0,0.5399967044388674,0.0315,0.253,0.0088,46.15
245.14,210.0,0.5399967044388674,0.0315,0.253,0.0088,42.2
245.14,215.0,0.5399967044388674,0.0315,0.253,0.0088,36.35
245.14,220.0,0.5399967044388674,0.0315,0.253,0.0088,34.45
245.14,225.0,0.5399967044388674,0.0315,0.253,0.0088,31.1
245.14,230.0,0.5399967044388674,0.0315,0.253,0.0088,27.75
245.14,235.0,0.5399967044388674,0.0315,0.253,0.0088,24.3
245.14,240.0,0.5399967044388674,0.0315,0.253,0.0088,21.25
245.14,245.0,0.5399967044388674,0.0315,0.253,0.0088,18.6
245.14,250.0,0.5399967044388674,0.0315,0.253,0.0088,15.15
245.14,255.0,0.5399967044388674,0.0315,0.253,0.0088,13.8
245.14,260.0,0.5399967044388674,0.0315,0.253,0.0088,12.0
245.14,265.0,0.5399967044388674,0.0315,0.253,0.0088,10.3
245.14,270.0,0.5399967044388674,0.0315,0.253,0.0088,8.8
245.14,275.0,0.5399967044388674,0.0315,0.253,0.0088,7.3
245.14,280.0,0.5399967044388674,0.0315,0.253,0.0088,5.95
245.14,285.0,0.5399967044388674,0.0315,0.253,0.0088,4.8
245.14,290.0,0.5399967044388674,0.0315,0.253,0.0088,4.1
245.14,295.0,0.5399967044388674,0.0315,0.253,0.0088,3.4
245.14,300.0,0.5399967044388674,0.0315,0.253,0.0088,2.97
245.14,305.0,0.5399967044388674,0.0315,0.253,0.0088,2.17
245.14,310.0,0.5399967044388674,0.0315,0.253,0.0088,1.45
245.14,315.0,0.5399967044388674,0.0315,0.253,0.0088,1.85
245.14,320.0,0.5399967044388674,0.0315,0.253,0.0088,1.2
245.14,330.0,0.5399967044388674,0.0315,0.253,0.0088,1.0
245.14,340.0,0.5399967044388674,0.0315,0.253,0.0088,0.5
245.14,350.0,0.5399967044388674,0.0315,0.253,0.0088,0.79
245.14,360.0,0.5399967044388674,0.0315,0.253,0.0088,0.6
245.14,370.0,0.5399967044388674,0.0315,0.253,0.0088,0.55
245.14,380.0,0.5399967044388674,0.0315,0.253,0.0088,0.53
245.14,225.0,0.9424607701472862,0.0315,0.253,0.0088,35.9
245.14,230.0,0.9424607701472862,0.0315,0.253,0.0088,32.95
245.14,235.0,0.9424607701472862,0.0315,0.253,0.0088,29.85
245.14,240.0,0.9424607701472862,0.0315,0.253,0.0088,27.15
245.14,245.0,0.9424607701472862,0.0315,0.253,0.0088,24.4
245.14,250.0,0.9424607701472862,0.0315,0.253,0.0088,22.0
245.14,255.0,0.9424607701472862,0.0315,0.253,0.0088,19.55
245.14,260.0,0.9424607701472862,0.0315,0.253,0.0088,17.5
245.14,265.0,0.9424607701472862,0.0315,0.253,0.0088,15.55
245.14,270.0,0.9424607701472862,0.0315,0.253,0.0088,13.9
245.14,275.0,0.9424607701472862,0.0315,0.253,0.0088,12.2
245.14,280.0,0.9424607701472862,0.0315,0.253,0.0088,10.95
245.14,285.0,0.9424607701472862,0.0315,0.253,0.0088,9.6
245.14,290.0,0.9424607701472862,0.0315,0.253,0.0088,8.3
245.14,300.0,0.9424607701472862,0.0315,0.253,0.0088,6.55
245.14,305.0,0.9424607701472862,0.0315,0.253,0.0088,5.45
245.14,320.0,0.9424607701472862,0.0315,0.253,0.0088,3.6
245.14,325.0,0.9424607701472862,0.0315,0.253,0.0088,3.15
245.14,330.0,0.9424607701472862,0.0315,0.253,0.0088,2.91
245.14,105.0,1.5365743909549523,0.0315,0.253,0.0088,140.75
245.14,110.0,1.5365743909549523,0.0315,0.253,0.0088,121.5
245.14,115.0,1.5365743909549523,0.0315,0.253,0.0088,124.0
245.14,120.0,1.5365743909549523,0.0315,0.253,0.0088,117.35
245.14,125.0,1.5365743909549523,0.0315,0.253,0.0088,89.0
245.14,130.0,1.5365743909549523,0.0315,0.253,0.0088,120.35
245.14,135.0,1.5365743909549523,0.0315,0.253,0.0088,94.6
245.14,140.0,1.5365743909549523,0.0315,0.253,0.0088,95.0
245.14,145.0,1.5365743909549523,0.0315,0.253,0.0088,70.0
245.14,150.0,1.5365743909549523,0.0315,0.253,0.0088,86.0
245.14,155.0,1.5365743909549523,0.0315,0.253,0.0088,101.0
245.14,160.0,1.5365743909549523,0.0315,0.253,0.0088,99.25
245.14,165.0,1.5365743909549523,0.0315,0.253,0.0088,68.35
245.14,170.0,1.5365743909549523,0.0315,0.253,0.0088,87.15
245.14,175.0,1.5365743909549523,0.0315,0.253,0.0088,85.0
245.14,180.0,1.5365743909549523,0.0315,0.253,0.0088,65.75
245.14,185.0,1.5365743909549523,0.0315,0.253,0.0088,68.85
245.14,190.0,1.5365743909549523,0.0315,0.253,0.0088,65.9
245.14,195.0,1.5365743909549523,0.0315,0.253,0.0088,67.0
245.14,200.0,1.5365743909549523,0.0315,0.253,0.0088,57.95
